Mark, Long Call Profit, Short Call Profit, Long Put Profit, Short Put Profit, Net Profit
133.9000000000232,28.900000000023198,-28.900000000023198,5.0,5.0,10.0
133.9100000000232,28.91000000002319,-28.91000000002319,5.0,5.0,10.0
133.92000000002318,28.92000000002318,-28.92000000002318,5.0,5.0,10.0
133.93000000002317,28.93000000002317,-28.93000000002317,5.0,5.0,10.0
133.94000000002316,28.94000000002316,-28.94000000002316,5.0,5.0,10.0
133.95000000002315,28.950000000023152,-28.950000000023152,5.0,5.0,10.0
133.96000000002314,28.960000000023143,-28.960000000023143,5.0,5.0,10.0
133.97000000002313,28.970000000023134,-28.970000000023134,5.0,5.0,10.0
133.98000000002313,28.980000000023125,-28.980000000023125,5.0,5.0,10.0
133.99000000002312,28.990000000023116,-28.990000000023116,5.0,5.0,10.0
134.0000000000231,29.000000000023107,-29.000000000023107,5.0,5.0,10.0
134.0100000000231,29.010000000023098,-29.010000000023098,5.0,5.0,10.0
134.0200000000231,29.02000000002309,-29.02000000002309,5.0,5.0,10.0
134.03000000002308,29.03000000002308,-29.03000000002308,5.0,5.0,10.0
134.04000000002307,29.04000000002307,-29.04000000002307,5.0,5.0,10.0
134.05000000002306,29.05000000002306,-29.05000000002306,5.0,5.0,10.0
134.06000000002305,29.060000000023052,-29.060000000023052,5.0,5.0,10.0
134.07000000002304,29.070000000023043,-29.070000000023043,5.0,5.0,10.0
134.08000000002303,29.080000000023034,-29.080000000023034,5.0,5.0,10.0
134.09000000002302,29.090000000023025,-29.090000000023025,5.0,5.0,10.0
134.10000000002302,29.100000000023016,-29.100000000023016,5.0,5.0,10.0
134.110000000023,29.110000000023007,-29.110000000023007,5.0,5.0,10.0
134.120000000023,29.120000000022998,-29.120000000022998,5.0,5.0,10.0
134.130000000023,29.13000000002299,-29.13000000002299,5.0,5.0,10.0
134.14000000002298,29.14000000002298,-29.14000000002298,5.0,5.0,10.0
134.15000000002297,29.15000000002297,-29.15000000002297,5.0,5.0,10.0
134.16000000002296,29.16000000002296,-29.16000000002296,5.0,5.0,10.0
134.17000000002295,29.170000000022952,-29.170000000022952,5.0,5.0,10.0
134.18000000002294,29.180000000022943,-29.180000000022943,5.0,5.0,10.0
134.19000000002293,29.190000000022934,-29.190000000022934,5.0,5.0,10.0
134.20000000002292,29.200000000022925,-29.200000000022925,5.0,5.0,10.0
134.21000000002292,29.210000000022916,-29.210000000022916,5.0,5.0,10.0
134.2200000000229,29.220000000022907,-29.220000000022907,5.0,5.0,10.0
134.2300000000229,29.230000000022898,-29.230000000022898,5.0,5.0,10.0
134.2400000000229,29.24000000002289,-29.24000000002289,5.0,5.0,10.0
134.25000000002288,29.25000000002288,-29.25000000002288,5.0,5.0,10.0
134.26000000002287,29.26000000002287,-29.26000000002287,5.0,5.0,10.0
134.27000000002286,29.27000000002286,-29.27000000002286,5.0,5.0,10.0
134.28000000002285,29.280000000022852,-29.280000000022852,5.0,5.0,10.0
134.29000000002284,29.290000000022843,-29.290000000022843,5.0,5.0,10.0
134.30000000002283,29.300000000022834,-29.300000000022834,5.0,5.0,10.0
134.31000000002282,29.310000000022825,-29.310000000022825,5.0,5.0,10.0
134.32000000002282,29.320000000022816,-29.320000000022816,5.0,5.0,10.0
134.3300000000228,29.330000000022807,-29.330000000022807,5.0,5.0,10.0
134.3400000000228,29.340000000022798,-29.340000000022798,5.0,5.0,10.0
134.3500000000228,29.35000000002279,-29.35000000002279,5.0,5.0,10.0
134.36000000002278,29.36000000002278,-29.36000000002278,5.0,5.0,10.0
134.37000000002277,29.37000000002277,-29.37000000002277,5.0,5.0,10.0
134.38000000002276,29.38000000002276,-29.38000000002276,5.0,5.0,10.0
134.39000000002275,29.390000000022752,-29.390000000022752,5.0,5.0,10.0
134.40000000002274,29.400000000022743,-29.400000000022743,5.0,5.0,10.0
134.41000000002273,29.410000000022734,-29.410000000022734,5.0,5.0,10.0
134.42000000002272,29.420000000022725,-29.420000000022725,5.0,5.0,10.0
134.43000000002272,29.430000000022716,-29.430000000022716,5.0,5.0,10.0
134.4400000000227,29.440000000022707,-29.440000000022707,5.0,5.0,10.0
134.4500000000227,29.450000000022698,-29.450000000022698,5.0,5.0,10.0
134.4600000000227,29.46000000002269,-29.46000000002269,5.0,5.0,10.0
134.47000000002268,29.47000000002268,-29.47000000002268,5.0,5.0,10.0
134.48000000002267,29.48000000002267,-29.48000000002267,5.0,5.0,10.0
134.49000000002266,29.49000000002266,-29.49000000002266,5.0,5.0,10.0
134.50000000002265,29.500000000022652,-29.500000000022652,5.0,5.0,10.0
134.51000000002264,29.510000000022643,-29.510000000022643,5.0,5.0,10.0
134.52000000002263,29.520000000022634,-29.520000000022634,5.0,5.0,10.0
134.53000000002262,29.530000000022625,-29.530000000022625,5.0,5.0,10.0
134.54000000002262,29.540000000022616,-29.540000000022616,5.0,5.0,10.0
134.5500000000226,29.550000000022607,-29.550000000022607,5.0,5.0,10.0
134.5600000000226,29.560000000022598,-29.560000000022598,5.0,5.0,10.0
134.5700000000226,29.57000000002259,-29.57000000002259,5.0,5.0,10.0
134.58000000002258,29.58000000002258,-29.58000000002258,5.0,5.0,10.0
134.59000000002257,29.59000000002257,-29.59000000002257,5.0,5.0,10.0
134.60000000002256,29.60000000002256,-29.60000000002256,5.0,5.0,10.0
134.61000000002255,29.610000000022552,-29.610000000022552,5.0,5.0,10.0
134.62000000002254,29.620000000022543,-29.620000000022543,5.0,5.0,10.0
134.63000000002253,29.630000000022534,-29.630000000022534,5.0,5.0,10.0
134.64000000002252,29.640000000022525,-29.640000000022525,5.0,5.0,10.0
134.65000000002252,29.650000000022516,-29.650000000022516,5.0,5.0,10.0
134.6600000000225,29.660000000022507,-29.660000000022507,5.0,5.0,10.0
134.6700000000225,29.670000000022497,-29.670000000022497,5.0,5.0,10.0
134.6800000000225,29.68000000002249,-29.68000000002249,5.0,5.0,10.0
134.69000000002248,29.69000000002248,-29.69000000002248,5.0,5.0,10.0
134.70000000002247,29.70000000002247,-29.70000000002247,5.0,5.0,10.0
134.71000000002246,29.71000000002246,-29.71000000002246,5.0,5.0,10.0
134.72000000002245,29.720000000022452,-29.720000000022452,5.0,5.0,10.0
134.73000000002244,29.730000000022443,-29.730000000022443,5.0,5.0,10.0
134.74000000002243,29.740000000022434,-29.740000000022434,5.0,5.0,10.0
134.75000000002242,29.750000000022425,-29.750000000022425,5.0,5.0,10.0
134.76000000002242,29.760000000022416,-29.760000000022416,5.0,5.0,10.0
134.7700000000224,29.770000000022407,-29.770000000022407,5.0,5.0,10.0
134.7800000000224,29.780000000022397,-29.780000000022397,5.0,5.0,10.0
134.7900000000224,29.79000000002239,-29.79000000002239,5.0,5.0,10.0
134.80000000002238,29.80000000002238,-29.80000000002238,5.0,5.0,10.0
134.81000000002237,29.81000000002237,-29.81000000002237,5.0,5.0,10.0
134.82000000002236,29.82000000002236,-29.82000000002236,5.0,5.0,10.0
134.83000000002235,29.830000000022352,-29.830000000022352,5.0,5.0,10.0
134.84000000002234,29.840000000022343,-29.840000000022343,5.0,5.0,10.0
134.85000000002233,29.850000000022334,-29.850000000022334,5.0,5.0,10.0
134.86000000002232,29.860000000022325,-29.860000000022325,5.0,5.0,10.0
134.87000000002232,29.870000000022316,-29.870000000022316,5.0,5.0,10.0
134.8800000000223,29.880000000022306,-29.880000000022306,5.0,5.0,10.0
134.8900000000223,29.890000000022297,-29.890000000022297,5.0,5.0,10.0
134.9000000000223,29.90000000002229,-29.90000000002229,5.0,5.0,10.0
134.91000000002228,29.91000000002228,-29.91000000002228,5.0,5.0,10.0
134.92000000002227,29.92000000002227,-29.92000000002227,5.0,5.0,10.0
134.93000000002226,29.93000000002226,-29.93000000002226,5.0,5.0,10.0
134.94000000002225,29.940000000022252,-29.940000000022252,5.0,5.0,10.0
134.95000000002224,29.950000000022243,-29.950000000022243,5.0,5.0,10.0
134.96000000002223,29.960000000022234,-29.960000000022234,5.0,5.0,10.0
134.97000000002222,29.970000000022225,-29.970000000022225,5.0,5.0,10.0
134.98000000002222,29.980000000022216,-29.980000000022216,5.0,5.0,10.0
134.9900000000222,29.990000000022206,-29.990000000022206,5.0,5.0,10.0
135.0000000000222,30.000000000022197,-30.000000000022197,5.0,5.0,10.0
135.0100000000222,30.01000000002219,-30.01000000002219,5.0,5.0,10.0
135.02000000002218,30.02000000002218,-30.02000000002218,5.0,5.0,10.0
135.03000000002217,30.03000000002217,-30.03000000002217,5.0,5.0,10.0
135.04000000002216,30.04000000002216,-30.04000000002216,5.0,5.0,10.0
135.05000000002215,30.050000000022152,-30.050000000022152,5.0,5.0,10.0
135.06000000002214,30.060000000022143,-30.060000000022143,5.0,5.0,10.0
135.07000000002213,30.070000000022134,-30.070000000022134,5.0,5.0,10.0
135.08000000002212,30.080000000022125,-30.080000000022125,5.0,5.0,10.0
135.09000000002212,30.090000000022116,-30.090000000022116,5.0,5.0,10.0
135.1000000000221,30.100000000022106,-30.100000000022106,5.0,5.0,10.0
135.1100000000221,30.110000000022097,-30.110000000022097,5.0,5.0,10.0
135.1200000000221,30.120000000022088,-30.120000000022088,5.0,5.0,10.0
135.13000000002208,30.13000000002208,-30.13000000002208,5.0,5.0,10.0
135.14000000002207,30.14000000002207,-30.14000000002207,5.0,5.0,10.0
135.15000000002206,30.15000000002206,-30.15000000002206,5.0,5.0,10.0
135.16000000002205,30.160000000022052,-30.160000000022052,5.0,5.0,10.0
135.17000000002204,30.170000000022043,-30.170000000022043,5.0,5.0,10.0
135.18000000002203,30.180000000022034,-30.180000000022034,5.0,5.0,10.0
135.19000000002202,30.190000000022025,-30.190000000022025,5.0,5.0,10.0
135.20000000002202,30.200000000022015,-30.200000000022015,5.0,5.0,10.0
135.210000000022,30.210000000022006,-30.210000000022006,5.0,5.0,10.0
135.220000000022,30.220000000021997,-30.220000000021997,5.0,5.0,10.0
135.230000000022,30.230000000021988,-30.230000000021988,5.0,5.0,10.0
135.24000000002198,30.24000000002198,-30.24000000002198,5.0,5.0,10.0
135.25000000002197,30.25000000002197,-30.25000000002197,5.0,5.0,10.0
135.26000000002196,30.26000000002196,-30.26000000002196,5.0,5.0,10.0
135.27000000002195,30.270000000021952,-30.270000000021952,5.0,5.0,10.0
135.28000000002194,30.280000000021943,-30.280000000021943,5.0,5.0,10.0
135.29000000002193,30.290000000021934,-30.290000000021934,5.0,5.0,10.0
135.30000000002192,30.300000000021925,-30.300000000021925,5.0,5.0,10.0
135.31000000002192,30.310000000021915,-30.310000000021915,5.0,5.0,10.0
135.3200000000219,30.320000000021906,-30.320000000021906,5.0,5.0,10.0
135.3300000000219,30.330000000021897,-30.330000000021897,5.0,5.0,10.0
135.3400000000219,30.340000000021888,-30.340000000021888,5.0,5.0,10.0
135.35000000002188,30.35000000002188,-30.35000000002188,5.0,5.0,10.0
135.36000000002187,30.36000000002187,-30.36000000002187,5.0,5.0,10.0
135.37000000002186,30.37000000002186,-30.37000000002186,5.0,5.0,10.0
135.38000000002185,30.38000000002185,-30.38000000002185,5.0,5.0,10.0
135.39000000002184,30.390000000021843,-30.390000000021843,5.0,5.0,10.0
135.40000000002183,30.400000000021834,-30.400000000021834,5.0,5.0,10.0
135.41000000002182,30.410000000021824,-30.410000000021824,5.0,5.0,10.0
135.42000000002182,30.420000000021815,-30.420000000021815,5.0,5.0,10.0
135.4300000000218,30.430000000021806,-30.430000000021806,5.0,5.0,10.0
135.4400000000218,30.440000000021797,-30.440000000021797,5.0,5.0,10.0
135.4500000000218,30.450000000021788,-30.450000000021788,5.0,5.0,10.0
135.46000000002178,30.46000000002178,-30.46000000002178,5.0,5.0,10.0
135.47000000002177,30.47000000002177,-30.47000000002177,5.0,5.0,10.0
135.48000000002176,30.48000000002176,-30.48000000002176,5.0,5.0,10.0
135.49000000002175,30.49000000002175,-30.49000000002175,5.0,5.0,10.0
135.50000000002174,30.500000000021743,-30.500000000021743,5.0,5.0,10.0
135.51000000002173,30.510000000021734,-30.510000000021734,5.0,5.0,10.0
135.52000000002172,30.520000000021724,-30.520000000021724,5.0,5.0,10.0
135.53000000002172,30.530000000021715,-30.530000000021715,5.0,5.0,10.0
135.5400000000217,30.540000000021706,-30.540000000021706,5.0,5.0,10.0
135.5500000000217,30.550000000021697,-30.550000000021697,5.0,5.0,10.0
135.5600000000217,30.560000000021688,-30.560000000021688,5.0,5.0,10.0
135.57000000002168,30.57000000002168,-30.57000000002168,5.0,5.0,10.0
135.58000000002167,30.58000000002167,-30.58000000002167,5.0,5.0,10.0
135.59000000002166,30.59000000002166,-30.59000000002166,5.0,5.0,10.0
135.60000000002165,30.60000000002165,-30.60000000002165,5.0,5.0,10.0
135.61000000002164,30.610000000021643,-30.610000000021643,5.0,5.0,10.0
135.62000000002163,30.620000000021633,-30.620000000021633,5.0,5.0,10.0
135.63000000002162,30.630000000021624,-30.630000000021624,5.0,5.0,10.0
135.64000000002162,30.640000000021615,-30.640000000021615,5.0,5.0,10.0
135.6500000000216,30.650000000021606,-30.650000000021606,5.0,5.0,10.0
135.6600000000216,30.660000000021597,-30.660000000021597,5.0,5.0,10.0
135.6700000000216,30.670000000021588,-30.670000000021588,5.0,5.0,10.0
135.68000000002158,30.68000000002158,-30.68000000002158,5.0,5.0,10.0
135.69000000002157,30.69000000002157,-30.69000000002157,5.0,5.0,10.0
135.70000000002156,30.70000000002156,-30.70000000002156,5.0,5.0,10.0
135.71000000002155,30.71000000002155,-30.71000000002155,5.0,5.0,10.0
135.72000000002154,30.720000000021543,-30.720000000021543,5.0,5.0,10.0
135.73000000002153,30.730000000021533,-30.730000000021533,5.0,5.0,10.0
135.74000000002152,30.740000000021524,-30.740000000021524,5.0,5.0,10.0
135.75000000002152,30.750000000021515,-30.750000000021515,5.0,5.0,10.0
135.7600000000215,30.760000000021506,-30.760000000021506,5.0,5.0,10.0
135.7700000000215,30.770000000021497,-30.770000000021497,5.0,5.0,10.0
135.7800000000215,30.780000000021488,-30.780000000021488,5.0,5.0,10.0
135.79000000002148,30.79000000002148,-30.79000000002148,5.0,5.0,10.0
135.80000000002147,30.80000000002147,-30.80000000002147,5.0,5.0,10.0
135.81000000002146,30.81000000002146,-30.81000000002146,5.0,5.0,10.0
135.82000000002145,30.82000000002145,-30.82000000002145,5.0,5.0,10.0
135.83000000002144,30.830000000021442,-30.830000000021442,5.0,5.0,10.0
135.84000000002143,30.840000000021433,-30.840000000021433,5.0,5.0,10.0
135.85000000002142,30.850000000021424,-30.850000000021424,5.0,5.0,10.0
135.86000000002142,30.860000000021415,-30.860000000021415,5.0,5.0,10.0
135.8700000000214,30.870000000021406,-30.870000000021406,5.0,5.0,10.0
135.8800000000214,30.880000000021397,-30.880000000021397,5.0,5.0,10.0
135.8900000000214,30.890000000021388,-30.890000000021388,5.0,5.0,10.0
135.90000000002138,30.90000000002138,-30.90000000002138,5.0,5.0,10.0
135.91000000002137,30.91000000002137,-30.91000000002137,5.0,5.0,10.0
135.92000000002136,30.92000000002136,-30.92000000002136,5.0,5.0,10.0
135.93000000002135,30.93000000002135,-30.93000000002135,5.0,5.0,10.0
135.94000000002134,30.940000000021342,-30.940000000021342,5.0,5.0,10.0
135.95000000002133,30.950000000021333,-30.950000000021333,5.0,5.0,10.0
135.96000000002132,30.960000000021324,-30.960000000021324,5.0,5.0,10.0
135.97000000002132,30.970000000021315,-30.970000000021315,5.0,5.0,10.0
135.9800000000213,30.980000000021306,-30.980000000021306,5.0,5.0,10.0
135.9900000000213,30.990000000021297,-30.990000000021297,5.0,5.0,10.0
136.0000000000213,31.000000000021288,-31.000000000021288,5.0,5.0,10.0
136.01000000002128,31.01000000002128,-31.01000000002128,5.0,5.0,10.0
136.02000000002127,31.02000000002127,-31.02000000002127,5.0,5.0,10.0
136.03000000002126,31.03000000002126,-31.03000000002126,5.0,5.0,10.0
136.04000000002125,31.04000000002125,-31.04000000002125,5.0,5.0,10.0
136.05000000002124,31.050000000021242,-31.050000000021242,5.0,5.0,10.0
136.06000000002123,31.060000000021233,-31.060000000021233,5.0,5.0,10.0
136.07000000002122,31.070000000021224,-31.070000000021224,5.0,5.0,10.0
136.08000000002122,31.080000000021215,-31.080000000021215,5.0,5.0,10.0
136.0900000000212,31.090000000021206,-31.090000000021206,5.0,5.0,10.0
136.1000000000212,31.100000000021197,-31.100000000021197,5.0,5.0,10.0
136.1100000000212,31.110000000021188,-31.110000000021188,5.0,5.0,10.0
136.12000000002118,31.12000000002118,-31.12000000002118,5.0,5.0,10.0
136.13000000002117,31.13000000002117,-31.13000000002117,5.0,5.0,10.0
136.14000000002116,31.14000000002116,-31.14000000002116,5.0,5.0,10.0
136.15000000002115,31.15000000002115,-31.15000000002115,5.0,5.0,10.0
136.16000000002114,31.160000000021142,-31.160000000021142,5.0,5.0,10.0
136.17000000002113,31.170000000021133,-31.170000000021133,5.0,5.0,10.0
136.18000000002112,31.180000000021124,-31.180000000021124,5.0,5.0,10.0
136.19000000002112,31.190000000021115,-31.190000000021115,5.0,5.0,10.0
136.2000000000211,31.200000000021106,-31.200000000021106,5.0,5.0,10.0
136.2100000000211,31.210000000021097,-31.210000000021097,5.0,5.0,10.0
136.2200000000211,31.220000000021088,-31.220000000021088,5.0,5.0,10.0
136.23000000002108,31.23000000002108,-31.23000000002108,5.0,5.0,10.0
136.24000000002107,31.24000000002107,-31.24000000002107,5.0,5.0,10.0
136.25000000002106,31.25000000002106,-31.25000000002106,5.0,5.0,10.0
136.26000000002105,31.26000000002105,-31.26000000002105,5.0,5.0,10.0
136.27000000002104,31.270000000021042,-31.270000000021042,5.0,5.0,10.0
136.28000000002103,31.280000000021033,-31.280000000021033,5.0,5.0,10.0
136.29000000002102,31.290000000021024,-31.290000000021024,5.0,5.0,10.0
136.30000000002102,31.300000000021015,-31.300000000021015,5.0,5.0,10.0
136.310000000021,31.310000000021006,-31.310000000021006,5.0,5.0,10.0
136.320000000021,31.320000000020997,-31.320000000020997,5.0,5.0,10.0
136.330000000021,31.330000000020988,-31.330000000020988,5.0,5.0,10.0
136.34000000002098,31.34000000002098,-31.34000000002098,5.0,5.0,10.0
136.35000000002097,31.35000000002097,-31.35000000002097,5.0,5.0,10.0
136.36000000002096,31.36000000002096,-31.36000000002096,5.0,5.0,10.0
136.37000000002095,31.37000000002095,-31.37000000002095,5.0,5.0,10.0
136.38000000002094,31.380000000020942,-31.380000000020942,5.0,5.0,10.0
136.39000000002093,31.390000000020933,-31.390000000020933,5.0,5.0,10.0
136.40000000002092,31.400000000020924,-31.400000000020924,5.0,5.0,10.0
136.41000000002091,31.410000000020915,-31.410000000020915,5.0,5.0,10.0
136.4200000000209,31.420000000020906,-31.420000000020906,5.0,5.0,10.0
136.4300000000209,31.430000000020897,-31.430000000020897,5.0,5.0,10.0
136.4400000000209,31.440000000020888,-31.440000000020888,5.0,5.0,10.0
136.45000000002088,31.45000000002088,-31.45000000002088,5.0,5.0,10.0
136.46000000002087,31.46000000002087,-31.46000000002087,5.0,5.0,10.0
136.47000000002086,31.47000000002086,-31.47000000002086,5.0,5.0,10.0
136.48000000002085,31.48000000002085,-31.48000000002085,5.0,5.0,10.0
136.49000000002084,31.490000000020842,-31.490000000020842,5.0,5.0,10.0
136.50000000002083,31.500000000020833,-31.500000000020833,5.0,5.0,10.0
136.51000000002082,31.510000000020824,-31.510000000020824,5.0,5.0,10.0
136.52000000002081,31.520000000020815,-31.520000000020815,5.0,5.0,10.0
136.5300000000208,31.530000000020806,-31.530000000020806,5.0,5.0,10.0
136.5400000000208,31.540000000020797,-31.540000000020797,5.0,5.0,10.0
136.5500000000208,31.550000000020788,-31.550000000020788,5.0,5.0,10.0
136.56000000002078,31.56000000002078,-31.56000000002078,5.0,5.0,10.0
136.57000000002077,31.57000000002077,-31.57000000002077,5.0,5.0,10.0
136.58000000002076,31.58000000002076,-31.58000000002076,5.0,5.0,10.0
136.59000000002075,31.59000000002075,-31.59000000002075,5.0,5.0,10.0
136.60000000002074,31.600000000020742,-31.600000000020742,5.0,5.0,10.0
136.61000000002073,31.610000000020733,-31.610000000020733,5.0,5.0,10.0
136.62000000002072,31.620000000020724,-31.620000000020724,5.0,5.0,10.0
136.63000000002071,31.630000000020715,-31.630000000020715,5.0,5.0,10.0
136.6400000000207,31.640000000020706,-31.640000000020706,5.0,5.0,10.0
136.6500000000207,31.650000000020697,-31.650000000020697,5.0,5.0,10.0
136.6600000000207,31.660000000020688,-31.660000000020688,5.0,5.0,10.0
136.67000000002068,31.67000000002068,-31.67000000002068,5.0,5.0,10.0
136.68000000002067,31.68000000002067,-31.68000000002067,5.0,5.0,10.0
136.69000000002066,31.69000000002066,-31.69000000002066,5.0,5.0,10.0
136.70000000002065,31.70000000002065,-31.70000000002065,5.0,5.0,10.0
136.71000000002064,31.710000000020642,-31.710000000020642,5.0,5.0,10.0
136.72000000002063,31.720000000020633,-31.720000000020633,5.0,5.0,10.0
136.73000000002062,31.730000000020624,-31.730000000020624,5.0,5.0,10.0
136.74000000002061,31.740000000020615,-31.740000000020615,5.0,5.0,10.0
136.7500000000206,31.750000000020606,-31.750000000020606,5.0,5.0,10.0
136.7600000000206,31.760000000020597,-31.760000000020597,5.0,5.0,10.0
136.7700000000206,31.770000000020588,-31.770000000020588,5.0,5.0,10.0
136.78000000002058,31.78000000002058,-31.78000000002058,5.0,5.0,10.0
136.79000000002057,31.79000000002057,-31.79000000002057,5.0,5.0,10.0
136.80000000002056,31.80000000002056,-31.80000000002056,5.0,5.0,10.0
136.81000000002055,31.81000000002055,-31.81000000002055,5.0,5.0,10.0
136.82000000002054,31.820000000020542,-31.820000000020542,5.0,5.0,10.0
136.83000000002053,31.830000000020533,-31.830000000020533,5.0,5.0,10.0
136.84000000002052,31.840000000020524,-31.840000000020524,5.0,5.0,10.0
136.85000000002051,31.850000000020515,-31.850000000020515,5.0,5.0,10.0
136.8600000000205,31.860000000020506,-31.860000000020506,5.0,5.0,10.0
136.8700000000205,31.870000000020497,-31.870000000020497,5.0,5.0,10.0
136.8800000000205,31.880000000020488,-31.880000000020488,5.0,5.0,10.0
136.89000000002048,31.89000000002048,-31.89000000002048,5.0,5.0,10.0
136.90000000002047,31.90000000002047,-31.90000000002047,5.0,5.0,10.0
136.91000000002046,31.91000000002046,-31.91000000002046,5.0,5.0,10.0
136.92000000002045,31.92000000002045,-31.92000000002045,5.0,5.0,10.0
136.93000000002044,31.930000000020442,-31.930000000020442,5.0,5.0,10.0
136.94000000002043,31.940000000020433,-31.940000000020433,5.0,5.0,10.0
136.95000000002042,31.950000000020424,-31.950000000020424,5.0,5.0,10.0
136.96000000002041,31.960000000020415,-31.960000000020415,5.0,5.0,10.0
136.9700000000204,31.970000000020406,-31.970000000020406,5.0,5.0,10.0
136.9800000000204,31.980000000020397,-31.980000000020397,5.0,5.0,10.0
136.9900000000204,31.990000000020387,-31.990000000020387,5.0,5.0,10.0
137.00000000002038,32.00000000002038,-32.00000000002038,5.0,5.0,10.0
137.01000000002037,32.01000000002037,-32.01000000002037,5.0,5.0,10.0
137.02000000002036,32.02000000002036,-32.02000000002036,5.0,5.0,10.0
137.03000000002035,32.03000000002035,-32.03000000002035,5.0,5.0,10.0
137.04000000002034,32.04000000002034,-32.04000000002034,5.0,5.0,10.0
137.05000000002033,32.05000000002033,-32.05000000002033,5.0,5.0,10.0
137.06000000002032,32.060000000020324,-32.060000000020324,5.0,5.0,10.0
137.07000000002031,32.070000000020315,-32.070000000020315,5.0,5.0,10.0
137.0800000000203,32.080000000020306,-32.080000000020306,5.0,5.0,10.0
137.0900000000203,32.0900000000203,-32.0900000000203,5.0,5.0,10.0
137.1000000000203,32.10000000002029,-32.10000000002029,5.0,5.0,10.0
137.11000000002028,32.11000000002028,-32.11000000002028,5.0,5.0,10.0
137.12000000002027,32.12000000002027,-32.12000000002027,5.0,5.0,10.0
137.13000000002026,32.13000000002026,-32.13000000002026,5.0,5.0,10.0
137.14000000002025,32.14000000002025,-32.14000000002025,5.0,5.0,10.0
137.15000000002024,32.15000000002024,-32.15000000002024,5.0,5.0,10.0
137.16000000002023,32.16000000002023,-32.16000000002023,5.0,5.0,10.0
137.17000000002022,32.170000000020224,-32.170000000020224,5.0,5.0,10.0
137.18000000002021,32.180000000020215,-32.180000000020215,5.0,5.0,10.0
137.1900000000202,32.190000000020206,-32.190000000020206,5.0,5.0,10.0
137.2000000000202,32.2000000000202,-32.2000000000202,5.0,5.0,10.0
137.2100000000202,32.21000000002019,-32.21000000002019,5.0,5.0,10.0
137.22000000002018,32.22000000002018,-32.22000000002018,5.0,5.0,10.0
137.23000000002017,32.23000000002017,-32.23000000002017,5.0,5.0,10.0
137.24000000002016,32.24000000002016,-32.24000000002016,5.0,5.0,10.0
137.25000000002015,32.25000000002015,-32.25000000002015,5.0,5.0,10.0
137.26000000002014,32.26000000002014,-32.26000000002014,5.0,5.0,10.0
137.27000000002013,32.27000000002013,-32.27000000002013,5.0,5.0,10.0
137.28000000002012,32.280000000020124,-32.280000000020124,5.0,5.0,10.0
137.29000000002011,32.290000000020115,-32.290000000020115,5.0,5.0,10.0
137.3000000000201,32.300000000020106,-32.300000000020106,5.0,5.0,10.0
137.3100000000201,32.310000000020096,-32.310000000020096,5.0,5.0,10.0
137.3200000000201,32.32000000002009,-32.32000000002009,5.0,5.0,10.0
137.33000000002008,32.33000000002008,-32.33000000002008,5.0,5.0,10.0
137.34000000002007,32.34000000002007,-32.34000000002007,5.0,5.0,10.0
137.35000000002006,32.35000000002006,-32.35000000002006,5.0,5.0,10.0
137.36000000002005,32.36000000002005,-32.36000000002005,5.0,5.0,10.0
137.37000000002004,32.37000000002004,-32.37000000002004,5.0,5.0,10.0
137.38000000002003,32.38000000002003,-32.38000000002003,5.0,5.0,10.0
137.39000000002002,32.390000000020024,-32.390000000020024,5.0,5.0,10.0
137.40000000002001,32.400000000020015,-32.400000000020015,5.0,5.0,10.0
137.41000000002,32.410000000020005,-32.410000000020005,5.0,5.0,10.0
137.42000000002,32.420000000019996,-32.420000000019996,5.0,5.0,10.0
137.43000000002,32.43000000001999,-32.43000000001999,5.0,5.0,10.0
137.44000000001998,32.44000000001998,-32.44000000001998,5.0,5.0,10.0
137.45000000001997,32.45000000001997,-32.45000000001997,5.0,5.0,10.0
137.46000000001996,32.46000000001996,-32.46000000001996,5.0,5.0,10.0
137.47000000001995,32.47000000001995,-32.47000000001995,5.0,5.0,10.0
137.48000000001994,32.48000000001994,-32.48000000001994,5.0,5.0,10.0
137.49000000001993,32.49000000001993,-32.49000000001993,5.0,5.0,10.0
137.50000000001992,32.500000000019924,-32.500000000019924,5.0,5.0,10.0
137.51000000001991,32.510000000019915,-32.510000000019915,5.0,5.0,10.0
137.5200000000199,32.520000000019905,-32.520000000019905,5.0,5.0,10.0
137.5300000000199,32.530000000019896,-32.530000000019896,5.0,5.0,10.0
137.5400000000199,32.54000000001989,-32.54000000001989,5.0,5.0,10.0
137.55000000001988,32.55000000001988,-32.55000000001988,5.0,5.0,10.0
137.56000000001987,32.56000000001987,-32.56000000001987,5.0,5.0,10.0
137.57000000001986,32.57000000001986,-32.57000000001986,5.0,5.0,10.0
137.58000000001985,32.58000000001985,-32.58000000001985,5.0,5.0,10.0
137.59000000001984,32.59000000001984,-32.59000000001984,5.0,5.0,10.0
137.60000000001983,32.60000000001983,-32.60000000001983,5.0,5.0,10.0
137.61000000001982,32.610000000019824,-32.610000000019824,5.0,5.0,10.0
137.62000000001981,32.620000000019814,-32.620000000019814,5.0,5.0,10.0
137.6300000000198,32.630000000019805,-32.630000000019805,5.0,5.0,10.0
137.6400000000198,32.640000000019796,-32.640000000019796,5.0,5.0,10.0
137.6500000000198,32.65000000001979,-32.65000000001979,5.0,5.0,10.0
137.66000000001978,32.66000000001978,-32.66000000001978,5.0,5.0,10.0
